date,year,month,day_of_week,hour,is_weekend,season,weather,temperature_c,humidity,windspeed_kmh,air_quality_index,holiday,working_day,fuel_price,traffic_index,app_active_users,promotion_active,city_zone,near_metro_station,special_event,bike_station_capacity,bike_demand
20-09-2025,2025,9,5,13,1,Monsoon,Clear,34.2,71,12.4,100,0,0,105.65,80.1,22943,0,Residential,0,0,246,341
03-01-2024,2024,1,2,14,0,Winter,Mist,12.9,62,14.4,103,0,1,100.19,77.5,25073,1,Residential,0,0,337,573
25-10-2024,2024,10,4,7,0,Autumn,Clear,25.9,70,14.3,120,0,1,97.66,64.4,28479,0,Residential,0,0,160,678
14-07-2025,2025,7,0,9,0,Summer,Clear,40.3,48,19.2,101,0,1,103.2,65.8,20173,0,University Area,0,1,323,677
20-01-2024,2024,1,5,6,1,Winter,Mist,13.5,63,6.4,121,0,0,111.58,58.3,43892,0,Business District,1,0,207,492
16-12-2023,2023,12,5,14,1,Winter,Mist,13.5,54,5.2,100,0,0,105.6,55.8,16237,0,Business District,1,0,483,567
06-08-2025,2025,8,2,20,0,Summer,Clear,38.7,49,9.6,30,0,1,118.32,99.1,45906,0,Commercial,1,0,360,979
02-02-2023,2023,2,3,8,0,Winter,Light Rain,21.8,86,10.2,122,0,1,100.29,50.3,16909,0,Commercial,1,0,407,571
13-12-2025,2025,12,5,7,1,Winter,Mist,17.8,69,7,107,0,0,109.12,47.7,39392,1,Commercial,0,0,279,550
13-03-2023,2023,3,0,5,0,Spring,Clear,24.5,63,11.9,108,0,1,96.68,46.6,11331,1,Residential,0,0,139,629
13-11-2023,2023,11,0,5,0,Autumn,Mist,19.9,74,16.3,30,0,1,117.69,64.8,32540,1,Residential,1,0,236,682
10-02-2025,2025,2,0,13,0,Winter,Clear,18.4,42,18.4,122,0,1,106.07,67.2,47783,0,Commercial,0,0,403,786
11-09-2025,2025,9,3,18,0,Monsoon,Light Rain,31.7,86,26.4,129,0,1,102.16,31,24271,0,Residential,1,0,119,203
25-05-2025,2025,5,6,19,1,Spring,Cloudy,25.4,44,7.3,166,0,0,101.3,51.2,27375,0,Business District,0,0,454,626
12-12-2024,2024,12,3,11,0,Winter,Clear,7.3,51,19.4,85,0,1,99.81,50.5,26083,0,Residential,1,0,344,594
07-01-2024,2024,1,6,18,1,Winter,Light Rain,15.6,81,16.1,118,0,0,96.11,63.1,35767,0,Commercial,0,0,438,340
02-05-2024,2024,5,3,14,0,Spring,Cloudy,31.9,84,9.6,180,0,1,102.38,78.2,16861,0,Tourist Area,1,0,247,657
12-10-2024,2024,10,5,21,1,Autumn,Mist,17.9,80,18.7,90,0,0,96.02,72.8,17654,0,University Area,1,0,480,405
15-09-2025,2025,9,0,8,0,Monsoon,Clear,31.1,78,18.8,107,0,1,110.88,76.9,24487,0,University Area,1,0,413,1663
28-08-2023,2023,8,0,22,0,Summer,Clear,40.3,69,10.5,88,0,1,104.09,81.2,36468,1,Commercial,1,0,378,637
22-06-2025,2025,6,6,11,1,Summer,Mist,38.4,48,11,104,0,0,110.67,76.6,7541,0,Tourist Area,0,0,462,383
13-02-2023,2023,2,0,17,0,Winter,Cloudy,13.1,76,13.5,142,0,1,104.48,39.4,26633,0,Tourist Area,0,0,486,637
28-08-2025,2025,8,3,12,0,Summer,Clear,32.4,81,11.6,130,0,1,88.71,66.4,10511,0,Commercial,1,0,167,443
19-09-2025,2025,9,4,15,0,Monsoon,Light Rain,32.3,89,19.8,194,0,1,104.72,47.2,35565,0,Residential,0,0,152,74
15-04-2023,2023,4,5,15,1,Spring,Mist,27.3,45,7.8,104,0,0,99.35,54.5,25145,0,Residential,0,1,359,529
12-03-2023,2023,3,6,17,1,Spring,Clear,26.2,77,10.8,148,0,0,105.53,85,48115,0,Residential,0,0,341,769
21-01-2023,2023,1,5,12,1,Winter,Light Rain,13,72,11.7,93,0,0,101.04,66.4,36500,1,Tourist Area,1,0,71,430
08-06-2023,2023,6,3,8,0,Summer,Clear,29.7,74,8.3,156,0,1,111.51,52.5,38248,1,University Area,0,0,388,806
02-02-2024,2024,2,4,8,0,Winter,Clear,9.4,81,18.6,182,0,1,96.5,34.9,25863,1,Residential,0,0,492,571
22-12-2023,2023,12,4,9,0,Winter,Cloudy,16.7,75,9.7,121,0,1,98.39,87.6,39483,0,Tourist Area,0,0,144,728
26-07-2024,2024,7,4,17,0,Summer,Clear,38.8,70,16.5,101,0,1,104.11,51.5,11226,0,Tourist Area,1,0,377,592
03-04-2023,2023,4,0,21,0,Spring,Clear,23.2,64,13.3,60,0,1,103.63,77,15385,0,Residential,0,0,302,607
29-03-2025,2025,3,5,19,1,Spring,Clear,33.3,55,15.7,105,0,0,111.38,54.2,22069,0,Residential,0,0,271,632
07-02-2024,2024,2,2,7,0,Winter,Clear,15.7,41,18.1,93,0,1,95.3,69.2,33951,0,Business District,0,0,381,829
29-04-2023,2023,4,5,9,1,Spring,Clear,19.3,46,19.7,92,0,0,100.65,73.5,19189,0,Commercial,1,0,85,676
17-01-2023,2023,1,1,5,0,Winter,Clear,28.1,55,14.3,44,0,1,106.96,70.5,13623,0,Commercial,1,0,400,734
22-01-2024,2024,1,0,15,0,Winter,Mist,11.7,62,6.7,59,0,1,96.95,65.6,18495,1,Commercial,1,0,352,628
10-09-2023,2023,9,6,19,1,Monsoon,Clear,32,60,8.3,166,0,0,110.23,53.6,15896,0,University Area,1,0,170,445
15-09-2025,2025,9,0,7,0,Monsoon,Mist,24,32,6.5,93,0,1,92.96,66.5,5911,0,Business District,1,0,254,486
10-03-2023,2023,3,4,7,0,Spring,Cloudy,32.4,61,9.6,54,0,1,100.92,82.2,39986,1,Residential,0,0,463,830
13-05-2024,2024,5,0,9,0,Spring,Clear,33.4,44,18.5,154,0,1,101.12,52.6,22490,0,University Area,0,0,323,732
17-03-2023,2023,3,4,6,0,Spring,Clear,29.4,44,18.6,140,0,1,105.37,36.9,45905,0,Business District,1,0,499,812
30-07-2023,2023,7,6,21,1,Summer,Cloudy,40.4,66,8.1,117,0,0,107.06,47.9,27873,0,Commercial,0,0,310,215
25-04-2024,2024,4,3,7,0,Spring,Clear,26.6,64,18.3,124,0,1,102.13,53.5,19418,0,University Area,0,0,288,733
13-03-2024,2024,3,2,17,0,Spring,Clear,29.2,50,14.6,173,0,1,111.44,42.9,24262,0,Tourist Area,0,0,153,831
06-08-2024,2024,8,1,8,0,Summer,Mist,36.3,84,12.5,104,0,1,93.97,30.5,16553,0,Residential,1,0,198,266
13-06-2025,2025,6,4,19,0,Summer,Light Rain,28.7,89,29.2,73,0,1,119.24,68.3,38391,0,University Area,0,0,77,481
31-03-2025,2025,3,0,13,0,Spring,Cloudy,25.5,70,13.7,103,0,1,98.06,33.8,18535,0,Residential,0,0,438,448
17-09-2023,2023,9,6,17,1,Monsoon,Cloudy,31.5,73,11,91,1,0,99.26,65.6,14993,0,Tourist Area,0,0,449,309
27-10-2024,2024,10,6,13,1,Autumn,Clear,23.7,63,12.4,171,0,0,101.72,61.5,42655,0,Residential,1,0,102,626
14-05-2023,2023,5,6,7,1,Spring,Mist,20.8,51,15.8,58,0,0,104.62,12.8,7671,0,Business District,1,0,203,592
26-01-2024,2024,1,4,5,0,Winter,Cloudy,12.5,38,11.7,136,0,1,96.56,46.4,27768,0,Business District,1,0,437,611
10-09-2024,2024,9,1,5,0,Monsoon,Mist,30.8,52,12.9,127,0,1,102.74,67.4,40223,0,Residential,0,0,239,301
09-10-2024,2024,10,2,21,0,Autumn,Light Rain,21.6,77,24.4,115,0,1,110.71,46.8,43767,0,Tourist Area,0,0,122,388
26-02-2024,2024,2,0,9,0,Winter,Clear,18.7,74,10.5,60,0,1,104.25,53.1,41941,0,Residential,1,0,195,739
12-05-2024,2024,5,6,7,1,Spring,Clear,31.4,32,8,159,1,0,101.52,55.3,47967,0,Residential,1,0,131,754
14-10-2025,2025,10,1,6,0,Autumn,Clear,32.6,32,10.9,165,0,1,95.34,73.1,45208,0,Residential,1,0,298,688
29-09-2024,2024,9,6,12,1,Monsoon,Clear,28.1,61,12.6,35,0,0,97.68,25.1,23267,0,Commercial,1,0,499,375
12-11-2025,2025,11,2,13,0,Autumn,Clear,26.6,69,10,130,1,0,86.12,93.3,31846,1,Residential,0,1,360,672
28-04-2023,2023,4,4,20,0,Spring,Clear,27.2,33,18.3,66,0,1,89.72,38.5,12329,0,Residential,0,0,349,712
10-07-2024,2024,7,2,9,0,Summer,Mist,37.9,49,14.8,120,0,1,109.22,54.2,32945,0,Business District,1,0,473,662
22-12-2025,2025,12,0,12,0,Winter,Mist,16.5,75,16.5,133,0,1,106.56,98.2,14603,0,Commercial,0,0,345,595
08-08-2023,2023,8,1,18,0,Summer,Cloudy,38.8,76,7.5,84,0,1,106.19,21.7,40505,0,Residential,0,0,188,513
19-11-2023,2023,11,6,13,1,Autumn,Clear,29.4,37,10.4,123,0,0,109.57,62.4,37151,0,Residential,0,0,134,578
19-12-2024,2024,12,3,17,0,Winter,Light Rain,16.9,89,23.5,85,1,0,106.3,82.7,36608,0,Business District,1,0,424,549
27-05-2025,2025,5,1,17,0,Spring,Light Rain,27,86,20.4,67,0,1,100.29,48.7,39521,1,University Area,1,0,71,652
21-10-2025,2025,10,1,10,0,Autumn,Light Rain,24,87,11.9,140,0,1,107.3,50.1,18046,0,Business District,1,0,241,605
17-12-2024,2024,12,1,13,0,Winter,Clear,21.6,36,16.9,76,0,1,100.67,53.4,13469,1,Tourist Area,0,0,211,724
12-02-2024,2024,2,0,13,0,Winter,Mist,8.2,50,16.2,132,0,1,99.42,76,14821,1,University Area,1,1,428,675
01-06-2025,2025,6,6,14,1,Summer,Mist,37.7,59,17,132,0,0,100.61,81.2,36855,0,Business District,0,0,391,344
02-05-2023,2023,5,1,10,0,Spring,Clear,27.1,47,14.1,103,0,1,92.78,42.9,36431,0,Business District,1,0,209,877
06-02-2025,2025,2,3,16,0,Winter,Cloudy,14.3,48,16.5,133,0,1,109.48,56.8,6951,0,Business District,1,0,262,607
22-03-2023,2023,3,2,20,0,Spring,Mist,32.4,59,5.8,113,0,1,102.22,46.6,49495,0,Business District,0,0,320,754
25-02-2025,2025,2,1,6,0,Winter,Clear,17.9,30,21.1,72,0,1,98.04,72.5,41319,0,Tourist Area,0,0,246,645
27-12-2023,2023,12,2,17,0,Winter,Clear,13.8,76,18.9,45,0,1,99.61,45.5,46134,0,University Area,0,0,345,719
14-03-2023,2023,3,1,13,0,Spring,Clear,27.6,60,14.9,112,0,1,93.88,38.5,15046,0,Business District,0,0,417,671
02-09-2024,2024,9,0,17,0,Monsoon,Mist,35,73,14.6,71,0,1,101.61,55.2,9813,1,Commercial,1,0,320,503
19-07-2025,2025,7,5,16,1,Summer,Clear,31.8,63,21.7,118,0,0,110.56,54.2,21443,1,University Area,1,0,284,548
15-06-2023,2023,6,3,20,0,Summer,Clear,39.9,78,16.8,88,0,1,105.02,76.4,44573,1,Business District,1,0,218,863
04-09-2024,2024,9,2,18,0,Monsoon,Clear,27.2,40,17.6,206,0,1,109.71,70,44898,0,Commercial,0,0,466,709
04-08-2023,2023,8,4,21,0,Summer,Light Rain,41,74,13,101,0,1,111.31,73.8,25628,0,Residential,1,0,406,301
08-10-2025,2025,10,2,10,0,Autumn,Mist,25.4,51,11.9,91,0,1,107.95,75.3,14292,1,Commercial,1,0,210,853
20-04-2025,2025,4,6,22,1,Spring,Clear,33.9,64,20.5,40,0,0,98.61,62.8,13963,0,Commercial,1,0,376,556
24-09-2024,2024,9,1,21,0,Monsoon,Mist,32.2,59,12.6,129,0,1,98.01,73.3,6466,1,Residential,0,0,176,227
20-10-2025,2025,10,0,8,0,Autumn,Clear,19.6,71,16.6,128,0,1,103.93,80,26307,0,Commercial,0,0,80,745
05-02-2025,2025,2,2,10,0,Winter,Clear,15.5,75,8.5,116,0,1,101.12,29.9,8143,0,Business District,1,0,280,708
28-11-2024,2024,11,3,10,0,Autumn,Cloudy,25.2,62,13.9,133,0,1,106.29,48.4,6562,0,Business District,1,0,321,767
28-05-2024,2024,5,1,19,0,Spring,Cloudy,35.4,74,11.9,137,0,1,99.82,37.9,31015,0,Business District,1,0,276,742
02-03-2024,2024,3,5,18,1,Spring,Heavy Rain,33.5,91,23.8,171,0,0,113.85,75.7,17654,0,Business District,0,0,156,283
15-05-2024,2024,5,2,22,0,Spring,Cloudy,26,51,15,140,0,1,101.5,56.7,36924,0,Residential,1,0,294,647
28-11-2023,2023,11,1,9,0,Autumn,Cloudy,25.6,31,18.2,122,0,1,111.96,55.6,28595,1,University Area,0,0,111,867
21-09-2024,2024,9,5,6,1,Monsoon,Clear,29.3,70,12.6,120,1,0,101.24,59.1,21981,0,Business District,0,0,118,259
13-07-2024,2024,7,5,11,1,Summer,Cloudy,31,54,5.9,72,0,0,107.71,60.7,19001,1,Residential,1,0,269,467
03-04-2025,2025,4,3,13,0,Spring,Clear,26.6,35,14.1,189,0,1,105.12,27.7,45443,0,Business District,1,1,263,882
07-11-2025,2025,11,4,8,0,Autumn,Heavy Rain,25.4,71,11.2,122,0,1,106.14,49.1,29647,0,Business District,0,0,402,530
10-06-2025,2025,6,1,10,0,Summer,Clear,40.7,84,17.6,172,0,1,107.74,62.7,31561,1,Business District,1,0,439,721
20-05-2025,2025,5,1,22,0,Spring,Clear,32.6,61,11.6,140,0,1,104.17,66.3,29079,0,Commercial,1,0,343,665
20-05-2025,2025,5,1,22,0,Spring,Light Rain,12.4,80,14.5,148,0,1,97.4,70.1,33720,0,Commercial,0,0,415,379
05-10-2023,2023,10,3,21,0,Autumn,Clear,23.3,30,14.2,133,0,1,102.4,54.9,17851,0,University Area,0,0,218,571
06-02-2023,2023,2,0,20,0,Winter,Clear,12.5,41,16.5,167,0,1,91.26,49.8,37790,0,Commercial,1,0,391,688
30-08-2023,2023,8,2,19,0,Summer,Cloudy,40.4,82,12.3,188,1,0,110.65,58.5,16913,1,Commercial,0,0,460,436
15-09-2024,2024,9,6,22,1,Monsoon,Clear,30.9,49,17.8,38,0,0,107.78,65.5,35967,0,Residential,0,0,442,427
29-11-2025,2025,11,5,7,1,Autumn,Cloudy,29.9,69,6.8,155,0,0,103.61,66.4,34348,0,Residential,0,0,343,528
10-03-2024,2024,3,6,22,1,Spring,Mist,22,73,17.2,113,0,0,135.89,57.8,41486,0,Commercial,0,0,168,621
27-10-2024,2024,10,6,22,1,Autumn,Mist,24.4,40,12.7,96,0,0,102.71,43.1,5486,0,University Area,1,0,85,395
04-09-2024,2024,9,2,21,0,Monsoon,Clear,26.6,65,21.5,77,1,0,111.38,63,35472,0,Commercial,0,0,398,324
21-07-2024,2024,7,6,7,1,Summer,Mist,43.8,76,7.2,30,1,0,97.43,82.3,19511,0,Commercial,1,0,401,432
25-01-2023,2023,1,2,10,0,Winter,Clear,8.8,56,11.2,134,0,1,114.35,53.2,42315,0,Business District,0,0,97,851
18-05-2024,2024,5,5,17,1,Spring,Mist,27.5,67,10.2,97,0,0,112.19,64.9,5252,0,Business District,1,0,340,599
20-07-2025,2025,7,6,18,1,Summer,Clear,37.2,32,5.9,172,0,0,101.59,65.3,27355,0,Commercial,0,0,271,543
21-09-2024,2024,9,5,17,1,Monsoon,Cloudy,35.8,81,16.7,95,0,0,112.36,62.5,36943,1,Residential,1,0,139,448
27-02-2025,2025,2,3,17,0,Winter,Clear,15.3,81,14.5,75,0,1,105.24,69.7,24703,0,Commercial,0,0,475,675
29-05-2025,2025,5,3,9,0,Spring,Mist,29.4,50,10,100,0,1,87.47,30.5,20437,0,Commercial,0,1,89,524
01-11-2024,2024,11,4,10,0,Autumn,Cloudy,24.3,40,17.9,180,0,1,100.56,65.3,13141,0,Commercial,1,0,482,709
28-01-2024,2024,1,6,21,1,Winter,Clear,16.3,34,19.8,127,0,0,111.65,51.1,23364,0,Commercial,1,0,67,446
02-12-2025,2025,12,1,12,0,Winter,Cloudy,15.9,50,9.1,113,0,1,105.28,39.2,40653,0,Commercial,0,0,160,544
15-07-2024,2024,7,0,17,0,Summer,Cloudy,31.5,47,8.4,73,0,1,99.95,62.2,48879,1,Residential,0,0,387,708
01-01-2025,2025,1,2,22,0,Winter,Clear,10,42,10.6,107,0,1,110.23,63.8,46630,0,Business District,0,0,154,709
12-06-2024,2024,6,2,15,0,Summer,Clear,40.7,54,18,134,0,1,99.85,36.8,8558,0,Commercial,1,0,431,469
24-03-2024,2024,3,6,10,1,Spring,Mist,28.2,79,14.4,78,0,0,99.86,27.8,46028,1,Business District,1,0,322,746
02-09-2025,2025,9,1,11,0,Monsoon,Mist,27.8,75,15.9,125,0,1,110.08,46.5,37358,0,Commercial,0,0,281,432
05-03-2025,2025,3,2,9,0,Spring,Clear,23.1,69,16.4,52,0,1,102.05,42.1,27516,0,Business District,1,0,350,953
09-12-2024,2024,12,0,6,0,Winter,Light Rain,14.2,94,24.3,164,0,1,97.94,60.6,8442,1,Commercial,0,0,287,210
17-07-2025,2025,7,3,20,0,Summer,Light Rain,32.6,75,25.4,62,0,1,105.34,50,17098,0,Tourist Area,1,0,117,414
25-10-2023,2023,10,2,15,0,Autumn,Mist,16.5,80,10.8,124,1,0,101.49,65.5,18252,0,Commercial,1,0,392,436
10-06-2023,2023,6,5,20,1,Summer,Mist,30.7,56,16.5,100,0,0,109.94,37.9,25412,0,Residential,1,0,179,426
18-10-2024,2024,10,4,7,0,Autumn,Light Rain,26.3,86,29,76,0,1,100.46,64,11466,1,Commercial,0,0,69,470
10-11-2024,2024,11,6,22,1,Autumn,Light Rain,23.9,85,27.5,54,0,0,101.69,10.5,36720,0,Business District,1,1,418,360
01-12-2024,2024,12,6,13,1,Winter,Mist,12.3,82,19.7,114,0,0,106.47,62.7,23106,1,Residential,0,0,314,352
22-10-2024,2024,10,1,13,0,Autumn,Clear,28.6,42,19.3,146,0,1,110.71,98.8,45473,0,University Area,1,0,492,964
01-02-2024,2024,2,3,6,0,Winter,Clear,19.1,36,11.7,137,0,1,99.31,29.4,35784,0,University Area,1,0,151,557
14-05-2024,2024,5,1,8,0,Spring,Clear,26.4,55,21.3,145,0,1,105.23,44.4,30739,0,Residential,1,0,62,767
09-12-2023,2023,12,5,17,1,Winter,Light Rain,9.1,80,25.6,130,0,0,107.25,85.5,21860,1,Business District,0,0,419,393
21-01-2025,2025,1,1,17,0,Winter,Clear,14.5,52,16.2,64,0,1,110.27,52.6,10924,0,Residential,1,0,312,662
19-07-2025,2025,7,5,16,1,Summer,Light Rain,35.3,83,23.7,135,0,0,96.59,78.2,12848,0,Residential,1,0,216,109
14-09-2023,2023,9,3,12,0,Monsoon,Mist,27.4,68,10.4,99,0,1,112.12,50.7,10047,0,Commercial,1,0,371,999
09-11-2025,2025,11,6,19,1,Autumn,Clear,26.5,57,8.6,66,0,0,88.77,54.2,29853,0,Residential,1,0,361,649
10-11-2024,2024,11,6,22,1,Autumn,Cloudy,30.8,60,9.2,80,0,0,100.87,56.2,14551,0,Residential,1,0,405,387
05-03-2025,2025,3,2,16,0,Spring,Cloudy,30.7,57,16.2,116,0,1,97.02,51.9,35243,0,Business District,0,0,346,672
11-02-2023,2023,2,5,8,1,Winter,Clear,22,48,9.7,156,0,0,102.7,47.8,17385,0,Residential,0,0,429,500
22-07-2023,2023,7,5,5,1,Summer,Heavy Rain,38.5,75,22.8,34,0,0,103.97,45.9,34686,0,Residential,0,0,473,5
11-04-2023,2023,4,1,20,0,Spring,Clear,31.1,67,21.8,77,0,1,91.02,54.1,22531,0,University Area,0,0,133,646
22-11-2024,2024,11,4,16,0,Autumn,Clear,22.2,83,12.8,144,0,1,101.76,33.2,38962,0,Residential,0,0,84,568
15-02-2023,2023,2,2,14,0,Winter,Mist,9.9,71,6,195,0,1,112.58,46.6,19787,1,Commercial,0,0,338,498
26-05-2023,2023,5,4,15,0,Spring,Heavy Rain,25.3,95,27,30,0,1,95.55,54.3,40388,0,Tourist Area,0,0,307,404
10-04-2023,2023,4,0,22,0,Spring,Light Rain,21.2,76,16,189,0,1,106.99,56.7,21690,0,Business District,0,0,222,377
16-07-2025,2025,7,2,5,0,Summer,Cloudy,41.2,32,19.5,175,0,1,100.93,93.2,17996,1,Business District,0,0,270,476
17-02-2024,2024,2,5,12,1,Winter,Clear,22.8,33,15.9,30,0,0,105.44,100,41827,0,Residential,0,0,204,715
12-05-2025,2025,5,0,13,0,Spring,Clear,28.4,52,12.6,164,0,1,106.93,70.9,18884,0,Commercial,0,0,457,766
30-10-2024,2024,10,2,13,0,Autumn,Cloudy,25.9,74,5.4,59,0,1,94.98,37.1,41939,0,Residential,0,0,345,559
30-03-2025,2025,3,6,18,1,Spring,Light Rain,28.4,87,20.8,78,0,0,98.17,18.1,21670,0,Commercial,1,0,126,342
13-08-2025,2025,8,2,19,0,Summer,Cloudy,35.9,83,21.8,51,0,1,93.75,46.7,42084,0,Business District,1,0,352,627
10-06-2024,2024,6,0,18,0,Summer,Clear,34.2,57,8.2,111,1,0,97.51,55.1,30245,1,Residential,0,1,459,524
11-08-2025,2025,8,0,18,0,Summer,Cloudy,35.7,34,18.3,98,0,1,91.88,58.4,32957,1,Residential,1,0,347,603
19-02-2024,2024,2,0,12,0,Winter,Cloudy,13.6,36,13.5,81,0,1,94.98,69.9,32127,1,Tourist Area,0,0,401,706
29-12-2025,2025,12,0,17,0,Winter,Mist,11.2,45,19.4,74,0,1,104.37,73.1,20256,0,Commercial,0,0,249,544
23-09-2025,2025,9,1,19,0,Monsoon,Clear,31.8,78,19.4,111,0,1,113.37,83,5691,1,Commercial,1,0,349,676
24-08-2023,2023,8,3,11,0,Summer,Heavy Rain,43.1,93,25.3,147,0,1,101.59,40.5,45899,1,University Area,0,0,490,212
16-11-2025,2025,11,6,14,1,Autumn,Clear,23.1,55,18.3,106,0,0,89.69,64.5,22572,0,University Area,1,0,222,605
27-09-2025,2025,9,5,22,1,Monsoon,Clear,32.2,46,21.8,143,0,0,87.32,57.5,44464,1,Residential,0,0,345,182
16-11-2025,2025,11,6,20,1,Autumn,Cloudy,22.3,50,13.6,116,0,0,99.28,64,29879,1,University Area,1,0,91,622
18-12-2023,2023,12,0,12,0,Winter,Clear,21.5,49,17.7,162,0,1,106.46,59.2,25329,0,Commercial,0,0,293,645
16-04-2024,2024,4,1,21,0,Spring,Mist,27.8,47,5.3,102,0,1,101.78,99.7,30262,0,Residential,0,0,425,597
06-02-2025,2025,2,3,7,0,Winter,Cloudy,15.8,57,14.1,100,0,1,104.91,56,48533,0,Residential,1,0,159,698
04-08-2025,2025,8,0,14,0,Summer,Clear,38.9,74,14.6,128,0,1,102.93,56.9,46330,0,Residential,0,0,168,428
29-07-2024,2024,7,0,11,0,Summer,Cloudy,36.6,57,12.2,61,0,1,105.99,52.6,15278,1,Commercial,1,0,407,568
27-03-2024,2024,3,2,5,0,Spring,Clear,24.6,76,17.4,172,0,1,107.28,68.1,11343,0,Residential,1,0,117,658
01-04-2023,2023,4,5,20,1,Spring,Cloudy,29.7,62,18.6,81,0,0,105.46,36.2,9074,0,University Area,1,0,227,656
26-11-2024,2024,11,1,16,0,Autumn,Mist,18.2,80,6.8,53,1,0,100.03,52,30322,0,Business District,1,0,161,527
27-01-2024,2024,1,5,19,1,Winter,Heavy Rain,19.5,72,27.6,100,0,0,104.73,80.6,28812,0,Residential,1,0,362,289
24-10-2024,2024,10,3,14,0,Autumn,Clear,23.5,55,15.3,122,0,1,97.23,81.5,43392,0,Residential,1,0,314,766
13-07-2024,2024,7,5,11,1,Summer,Clear,41.3,64,21.9,94,0,0,85.2,70.1,36049,0,Commercial,1,0,434,437
19-03-2024,2024,3,1,19,0,Spring,Light Rain,34.1,78,14.5,144,0,1,108.75,19.2,9065,0,Residential,0,0,419,347
04-02-2025,2025,2,1,18,0,Winter,Clear,17.6,45,18.5,131,0,1,103.5,48.2,15709,0,University Area,1,0,464,737
31-03-2023,2023,3,4,17,0,Spring,Clear,36.8,52,7.2,82,0,1,106.76,37.9,48298,0,Commercial,1,0,258,889
30-08-2023,2023,8,2,14,0,Summer,Clear,39,57,20,101,1,0,102.86,52.1,45488,0,Residential,0,0,386,359
25-06-2025,2025,6,2,9,0,Summer,Mist,38.1,69,9.4,145,0,1,111.53,52.1,15005,0,Residential,1,0,57,472
14-12-2023,2023,12,3,17,0,Winter,Heavy Rain,15.6,92,11.7,113,0,1,114.19,65.4,23987,0,University Area,0,0,420,385
04-02-2024,2024,2,6,17,1,Winter,Light Rain,14.5,70,13.3,129,0,0,114.3,65.5,27111,0,Business District,0,0,372,412
22-01-2023,2023,1,6,12,1,Winter,Clear,20.4,65,21.7,70,0,0,91.85,65.9,41797,0,Business District,0,0,216,574
12-08-2025,2025,8,1,5,0,Summer,Clear,40.5,32,14.4,102,0,1,87.2,73.5,25158,0,Commercial,0,0,70,393
25-11-2024,2024,11,0,9,0,Autumn,Clear,26.5,55,11.7,30,0,1,105.69,49.8,8086,1,Residential,0,0,196,811
24-05-2024,2024,5,4,15,0,Spring,Clear,28.9,74,15.8,115,0,1,107.52,85.6,19276,0,Business District,1,0,420,837
17-05-2025,2025,5,5,15,1,Spring,Heavy Rain,31.1,91,23.7,113,0,0,115.66,77.2,12845,0,Residential,0,0,441,253
04-04-2023,2023,4,1,9,0,Spring,Light Rain,32.8,83,20.3,125,0,1,101.34,49.3,39632,1,Residential,1,0,464,632
25-07-2024,2024,7,3,20,0,Summer,Light Rain,39.8,86,24.8,165,0,1,95.09,31.6,22496,1,Business District,0,0,310,248
07-06-2024,2024,6,4,17,0,Summer,Light Rain,34.4,85,15.2,106,0,1,115.54,63.2,30694,1,Business District,0,0,58,573
22-09-2023,2023,9,4,8,0,Monsoon,Light Rain,32.1,95,22.5,100,0,1,96.99,52.1,23970,1,Commercial,1,0,173,282
11-09-2025,2025,9,3,18,0,Monsoon,Clear,34,39,17.9,181,0,1,105.86,64.6,40013,0,Business District,0,0,62,628
27-09-2023,2023,9,2,15,0,Monsoon,Clear,35.9,48,10.8,150,0,1,93.28,58.1,46230,0,University Area,0,0,385,482
30-03-2024,2024,3,5,6,1,Spring,Clear,25.3,45,10.4,156,0,0,110.18,68.9,24814,1,Residential,1,0,395,614
25-06-2025,2025,6,2,10,0,Summer,Clear,30.2,34,17.6,170,0,1,99.19,46.6,25633,1,University Area,0,0,162,663
02-04-2025,2025,4,2,13,0,Spring,Clear,24.6,75,11.4,159,0,1,97.33,65.8,32646,0,Tourist Area,1,0,137,708
17-09-2024,2024,9,1,7,0,Monsoon,Clear,30.2,83,18.8,102,0,1,104.68,72.4,43003,0,University Area,1,0,183,672
25-02-2023,2023,2,5,15,1,Winter,Cloudy,16.8,54,16.4,175,0,0,101.09,22.5,26274,0,Commercial,0,0,275,236
08-02-2023,2023,2,2,7,0,Winter,Clear,18.4,69,11.8,170,0,1,105.35,51.7,37098,0,Residential,0,0,247,661
25-01-2023,2023,1,2,22,0,Winter,Mist,9.5,82,12.1,72,0,1,108.58,36.3,29468,0,Commercial,1,0,229,424
12-04-2024,2024,4,4,22,0,Spring,Clear,23.5,39,5.9,157,0,1,118.58,96,32343,1,Residential,1,0,235,905
12-07-2025,2025,7,5,9,1,Summer,Mist,41.1,65,14.6,167,0,0,105.41,47.6,32456,1,Tourist Area,1,0,75,441
08-07-2023,2023,7,5,8,1,Summer,Mist,37.3,60,14.3,124,0,0,102.19,71.7,31162,0,Business District,0,0,285,454
27-10-2024,2024,10,6,22,1,Autumn,Heavy Rain,34,90,12,56,0,0,101.69,49.4,21475,0,Residential,0,0,453,5
17-12-2023,2023,12,6,6,1,Winter,Clear,19,35,11.4,179,0,0,119.85,53.8,15160,1,Business District,0,0,61,668
11-09-2024,2024,9,2,11,0,Monsoon,Clear,28.9,42,8.1,87,0,1,98.72,65.4,25567,0,Commercial,1,0,437,612
